query_loan_id,match_loan_id,manual_is_similar,source,note,status
loan_4133,loan_0851,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2079,loan_0855,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2407,loan_0860,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2602,loan_0865,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1817,loan_0866,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round5,manual_positive
loan_2408,loan_0867,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2672,loan_0869,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2409,loan_0874,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3211,loan_0877,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1817,loan_0880,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_0884,loan_2596,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round2,manual_positive
loan_2034,loan_0885,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1804,loan_0886,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2099,loan_0886,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2410,loan_0890,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2818,loan_0891,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2192,loan_0899,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2411,loan_0903,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1891,loan_0904,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2161,loan_0904,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1685,loan_0909,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2412,loan_0910,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2126,loan_0911,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2633,loan_0912,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2855,loan_0922,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2413,loan_0930,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1908,loan_0935,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1960,loan_0935,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3566,loan_0937,1,stage1_review,stage1_recall_first_fp_confirmed_true_final_pending_rerun,manual_positive
loan_1921,loan_0941,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4056,loan_0941,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_0944,loan_1725,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_0944,loan_1849,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round3,manual_positive
loan_1692,loan_0946,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3542,loan_0946,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2414,loan_0949,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3698,loan_0949,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2415,loan_0962,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3198,loan_0963,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2416,loan_0965,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2279,loan_0970,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2656,loan_0974,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1973,loan_0984,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2169,loan_0989,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3055,loan_0996,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4086,loan_0996,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_0999,loan_1705,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_1761,loan_1004,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2507,loan_1004,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round5,manual_positive
loan_3151,loan_1004,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1004,loan_4182,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_2582,loan_1006,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1006,loan_2840,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_2530,loan_1008,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3215,loan_1008,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2560,loan_1009,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1833,loan_1012,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2122,loan_1012,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2048,loan_1018,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1798,loan_1023,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1684,loan_1024,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2144,loan_1024,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1763,loan_1028,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2593,loan_1028,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2152,loan_1038,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2174,loan_1041,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3663,loan_1041,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2543,loan_1046,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3259,loan_1046,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2642,loan_1048,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round2,manual_positive
loan_1049,loan_1832,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round3,manual_positive
loan_2418,loan_1055,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2576,loan_1057,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2037,loan_1058,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4065,loan_1058,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2419,loan_1059,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2410,loan_1060,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1810,loan_1064,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2030,loan_1067,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2420,loan_1070,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1914,loan_1073,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2421,loan_1079,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1683,loan_1082,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2503,loan_1082,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round4,manual_positive
loan_3141,loan_1082,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4172,loan_1082,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3100,loan_1083,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4131,loan_1083,1,stage1_review,stage1_recall_first_fp_confirmed_true_round2,manual_positive
loan_1981,loan_1086,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1747,loan_1089,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2423,loan_1094,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2424,loan_1098,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round5,manual_positive
loan_2328,loan_1099,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2425,loan_1110,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1884,loan_1113,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2519,loan_1113,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2050,loan_1121,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2636,loan_1121,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1766,loan_1124,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3558,loan_1124,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2426,loan_1135,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2427,loan_1137,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2373,loan_1138,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1701,loan_1140,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2487,loan_1145,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3095,loan_1145,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2664,loan_1150,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1955,loan_1151,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2085,loan_1152,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2252,loan_1153,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2181,loan_1154,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2428,loan_1162,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2597,loan_1164,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2429,loan_1167,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2077,loan_1170,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2586,loan_1170,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2677,loan_1175,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2349,loan_1176,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1848,loan_1181,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1185,loan_1737,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_2530,loan_1195,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3215,loan_1195,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2684,loan_1197,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1732,loan_1199,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1762,loan_1201,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2564,loan_1201,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1939,loan_1202,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2176,loan_1202,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1752,loan_1212,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1215,loan_2500,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_3133,loan_1215,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4164,loan_1215,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2490,loan_1217,1,stage1_review,stage1_recall_first_fp_confirmed_true_round3,manual_positive
loan_3105,loan_1217,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4136,loan_1217,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2019,loan_1221,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2571,loan_1221,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2430,loan_1225,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1734,loan_1227,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1925,loan_1227,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_2514,loan_1230,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_3169,loan_1230,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4200,loan_1230,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1802,loan_1244,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2683,loan_1250,1,stage1_review,stage1_recall_first_fp_confirmed_true_round2,manual_positive
loan_4064,loan_1252,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2360,loan_1255,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2145,loan_1260,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2188,loan_1264,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2163,loan_1266,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2694,loan_1266,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2545,loan_1267,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3270,loan_1267,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3275,loan_1274,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2155,loan_1275,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2433,loan_1275,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2374,loan_1278,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2039,loan_1284,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1729,loan_1286,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4043,loan_1286,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1293,loan_2584,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_1302,loan_2652,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round3,manual_positive
loan_1765,loan_1303,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4048,loan_1303,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2010,loan_1305,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2395,loan_1306,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4052,loan_1315,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1947,loan_1319,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2094,loan_1319,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3211,loan_1320,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2064,loan_1324,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2485,loan_1324,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3089,loan_1324,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2092,loan_1326,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1942,loan_1328,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2514,loan_1331,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3169,loan_1331,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4200,loan_1331,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2621,loan_1333,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_1893,loan_1341,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2159,loan_1343,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2190,loan_1352,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2096,loan_1358,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4073,loan_1359,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2580,loan_1361,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2838,loan_1361,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1782,loan_1364,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2661,loan_1375,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2650,loan_1377,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3218,loan_1383,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2434,loan_1384,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1386,loan_2490,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4136,loan_1386,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1943,loan_1387,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2847,loan_1387,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4058,loan_1387,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1696,loan_1388,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2521,loan_1390,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3197,loan_1390,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2085,loan_1392,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3233,loan_1393,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4215,loan_1395,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2435,loan_1399,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1678,loan_1401,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1697,loan_1414,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3651,loan_1414,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2618,loan_1415,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1416,loan_4082,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round2,manual_positive
loan_2436,loan_1420,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2079,loan_1421,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2479,loan_1427,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2437,loan_1429,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1986,loan_1431,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1898,loan_1433,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2438,loan_1435,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2181,loan_1437,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1987,loan_1441,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2033,loan_1441,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round2,manual_positive
loan_1445,loan_1781,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round4,manual_positive
loan_1937,loan_1446,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2622,loan_1447,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2086,loan_1451,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2628,loan_1455,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1772,loan_1457,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1945,loan_1459,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2124,loan_1467,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2100,loan_1470,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2439,loan_1474,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2005,loan_1477,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2164,loan_1478,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3275,loan_1483,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2357,loan_1484,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1806,loan_1485,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1894,loan_1493,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2656,loan_1496,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_2440,loan_1499,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1782,loan_1502,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3074,loan_1504,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1798,loan_1505,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2638,loan_1509,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2143,loan_1511,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2158,loan_1511,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1677,loan_1523,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2670,loan_1523,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2552,loan_1528,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3250,loan_1529,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2121,loan_1531,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2473,loan_1531,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3049,loan_1531,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1534,loan_2178,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_2353,loan_1540,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2435,loan_1546,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1764,loan_1548,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2442,loan_1551,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1843,loan_1561,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2545,loan_1569,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round4,manual_positive
loan_3270,loan_1569,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2574,loan_1572,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2828,loan_1572,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1573,loan_4049,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round2,manual_positive
loan_2443,loan_1576,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4074,loan_1576,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2138,loan_1578,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2365,loan_1580,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2363,loan_1586,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1853,loan_1589,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2084,loan_1589,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1806,loan_1590,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2379,loan_1591,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2688,loan_1593,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2023,loan_1596,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_2444,loan_1596,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2677,loan_1601,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2245,loan_1605,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2391,loan_1608,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1894,loan_1611,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2497,loan_1614,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4152,loan_1614,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2002,loan_1618,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1618,loan_2515,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3602,loan_1618,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4207,loan_1618,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2439,loan_1622,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1935,loan_1626,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1636,loan_2610,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_2356,loan_1639,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2183,loan_1642,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2445,loan_1644,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2446,loan_1647,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2693,loan_1651,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1936,loan_1653,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2055,loan_1653,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2447,loan_1656,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2242,loan_1659,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1659,loan_2823,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_2327,loan_1666,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3179,loan_1675,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3552,loan_1675,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4210,loan_1675,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2670,loan_1677,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3661,loan_1677,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2334,loan_1680,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2448,loan_1681,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2027,loan_1682,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2503,loan_1683,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3141,loan_1683,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
