query_loan_id,query_path,match_loan_id,match_path,rank,cosine_similarity,risk_level,pair_key,query_dataset_loan_id,query_business_loan_id,query_business_type,query_customer_id,query_customer_id_status,query_similar_group,query_is_similar_pair,match_dataset_loan_id,match_business_loan_id,match_business_type,match_customer_id,match_customer_id_status,match_similar_group,match_is_similar_pair,customer_relation,customer_relation_source,identity_evidence_level,customer_relation_label,monitor_threshold,is_suspicious,fraud_type,fraud_type_label,fraud_type_label_zh,monitor_risk_level,review_priority,recommended_action_zh,score_gap_to_threshold,query_risk_degree,match_risk_degree,risk_cluster_id,risk_cluster_size,cross_business_scene,fraud_score,score_component_similarity,score_component_threshold_margin,score_component_customer_relation,score_component_cross_product,score_component_node_degree,score_component_cluster_size,fraud_score_level,fraud_score_level_zh,innovation_tags
loan_006,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_006\face_signing.jpg,loan_024,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_024\face_signing.jpg,3,0.9231809377670288,low,loan_006::loan_024,loan_006,LN2024000006,商户易贷,b6c526b7d887e6e7876e3b1be9d7453cb9a95c810b28a8c18a05e9d96dc4b57f,matched_format_only,,0,loan_024,LN2024000024,商户易贷,875862d9c048646f8fe3834c7f2a7fa4b2e7e7b4f3ff060a84959b85b2945c0a,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.026819062232971147,0,0,,0,False,0.49,0.4801,0.0,0.18,0.0,0.0,0.0,low,低,常规相似候选
loan_059,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_059\face_signing.jpg,loan_051,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_051\face_signing.jpg,4,0.922741174697876,low,loan_051::loan_059,loan_059,LN2024000059,商户易贷,7c3e9b9e9e2fd2e43812672cceb12b8392d6c0732d1e056d32c98dea9c87ba2a,matched_format_only,SG_006,1,loan_051,LN2024000051,消费贷,5c66553abba52975505659e0dd09fb30b51bcb37a005c097e5032d3e475b8a24,matched_format_only,SG_001,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.02725882530212398,2,2,,0,True,0.49,0.4798,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_023,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_023\face_signing.jpg,loan_003,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_003\face_signing.jpg,3,0.922648787498474,low,loan_003::loan_023,loan_023,LN2024000023,消费贷,82e132e41e8d6eb2b15834497d215ce7b068553e6a47231fa2bc5024bb2641e8,matched_format_only,SG_008,1,loan_003,LN2024000003,商户易贷,3d84a8fdf3089439635f359d6a8aacfee62019a6ed7831d05f9e4ab3153f3986,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.027351212501525946,1,5,,0,True,0.49,0.4798,0.0,0.18,0.06,0.18,0.0,low,低,跨产品复用、高连接节点
loan_067,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_067\face_signing.jpg,loan_058,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_058\face_signing.jpg,3,0.9226458072662354,low,loan_058::loan_067,loan_067,LN2024000067,消费贷,4f0a153bc40585d2097544d9b750761bfe23a1671d4a0b1f91367a5221185e8f,matched_format_only,SG_011,1,loan_058,LN2024000058,锡微贷,f1b66a733678f974f720d271277cb7ac005ff2bf0cfccf9aa50759b97a234c89,matched_format_only,SG_006,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.027354192733764604,2,2,,0,True,0.49,0.4798,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_020,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_020\face_signing.jpg,loan_008,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_008\face_signing.jpg,3,0.922622561454773,low,loan_008::loan_020,loan_020,LN2024000020,商户易贷,a7847cf427f3f2214f6e2866d5f711042c950a5583b6ad8ae4a4cc7ee580cd8f,matched_format_only,,0,loan_008,LN2024000008,商户易贷,dcba35a29ef7256c3c5779fe213be248070801fde16cea69acb377bbcbaf4782,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.027377438545227006,0,3,,0,False,0.49,0.4798,0.0,0.18,0.0,0.12,0.0,low,低,高连接节点
loan_036,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_036\face_signing.jpg,loan_053,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_053\face_signing.jpg,5,0.9225919246673584,low,loan_036::loan_053,loan_036,LN2024000036,商户易贷,01c3b1c64c4699f280def27f3ae8b965334ef411fcd5bca4982ebf0ba28eee97,matched_format_only,,0,loan_053,LN2024000053,商户易贷,0be223c0fb03534bcb47df67dd861f28625ccc0858daf70953b890ef824396f0,matched,SG_003,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.027408075332641557,0,2,,0,False,0.49,0.4797,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_052,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_052\face_signing.jpg,loan_054,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_054\face_signing.jpg,5,0.9225606322288512,low,loan_052::loan_054,loan_052,LN2024000052,锡微贷,12a24e1826409273a117fdc9f582063b309fe466d2d1ee181bd1dcdf2348400d,matched_format_only,SG_002,1,loan_054,LN2024000054,消费贷,e11e6c2a1928f40ea8b20c6c77ba9e79ece2e6bd1957fd87d260233e2bac520d,matched,SG_003,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.027439367771148748,3,2,,0,True,0.49,0.4797,0.0,0.18,0.06,0.12,0.0,low,低,跨产品复用、高连接节点
loan_002,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_002\face_signing.jpg,loan_010,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_010\face_signing.jpg,4,0.9223650693893432,low,loan_002::loan_010,loan_002,LN2024000002,商户易贷,a497baa84c1856224c6585ef54a2a51e915066449a6f91fe9756292880eeb16a,matched_format_only,SG_001,1,loan_010,LN2024000010,商户易贷,b7068eb8000673f324a096edbcc588b87d9bd330d6618ba6decbfe97b6ce71c3,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.027634930610656805,2,1,,0,False,0.49,0.4796,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_045,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_045\face_signing.jpg,loan_060,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_060\face_signing.jpg,4,0.9223369359970092,low,loan_045::loan_060,loan_045,LN2024000045,商户易贷,c80ff73151f3f06d1e257f4e52588159c21a11c267a8950cc7102e578efb4b64,matched_format_only,SG_014,1,loan_060,LN2024000060,消费贷,f984f1791e368eba74def065fb9afca31cdffc4dfee02cf2665794f19e0a998e,matched_format_only,SG_007,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.02766306400299079,2,2,,0,True,0.49,0.4796,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_023,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_023\face_signing.jpg,loan_009,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_009\face_signing.jpg,4,0.9222234487533568,low,loan_009::loan_023,loan_023,LN2024000023,消费贷,82e132e41e8d6eb2b15834497d215ce7b068553e6a47231fa2bc5024bb2641e8,matched_format_only,SG_008,1,loan_009,LN2024000009,消费贷,a4bf3f901b79bf0a77a4a51a093e10bd1cb986c67d80dd7be466c8158c1f1034,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.027776551246643133,1,2,,0,False,0.49,0.4796,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_028,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_028\face_signing.jpg,loan_005,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_005\face_signing.jpg,5,0.9221676588058472,low,loan_005::loan_028,loan_028,LN2024000028,消费贷,07c56d43e9708fcb06575e7a2dc069fd2fd0c915111850565a0f75731555eea5,matched_format_only,SG_010,1,loan_005,LN2024000005,锡微贷,f697d943bf13db68070e6df84b8fd19d24f332a3a8b6bde75467f5d2c81cfa2c,matched_format_only,SG_002,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.027832341194152788,2,3,,0,True,0.49,0.4795,0.0,0.18,0.06,0.12,0.0,low,低,跨产品复用、高连接节点
loan_044,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_044\face_signing.jpg,loan_047,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_047\face_signing.jpg,2,0.9215526580810548,low,loan_044::loan_047,loan_044,LN2024000044,锡微贷,f29d7b68a54de0e9cc0d05a8193431348d35b6a3ef0272f29a86da29d57df5ed,matched_format_only,,0,loan_047,LN2024000047,锡微贷,1b44fbbefb88503036a65f4233916814539fde6d01b7552d36c36f0960f52e7c,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.028447341918945157,0,0,,0,False,0.49,0.4792,0.0,0.18,0.0,0.0,0.0,low,低,常规相似候选
loan_046,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_046\face_signing.jpg,loan_003,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_003\face_signing.jpg,1,0.9215044975280762,low,loan_003::loan_046,loan_046,LN2024000046,商户易贷,be7504651150a3a7069ddfe6b5d78c0686d0747c1dd3d90dc10821e43695645f,matched,,0,loan_003,LN2024000003,商户易贷,3d84a8fdf3089439635f359d6a8aacfee62019a6ed7831d05f9e4ab3153f3986,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.028495502471923784,0,5,,0,False,0.49,0.4792,0.0,0.18,0.0,0.18,0.0,low,低,高连接节点
loan_066,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_066\face_signing.jpg,loan_058,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_058\face_signing.jpg,3,0.9214091300964355,low,loan_058::loan_066,loan_066,LN2024000066,商户易贷,9ba64175940e58e5696e7c12bceaaf4640b65f18675ff1ebe6920a786c2e9ae2,matched,SG_011,1,loan_058,LN2024000058,锡微贷,f1b66a733678f974f720d271277cb7ac005ff2bf0cfccf9aa50759b97a234c89,matched_format_only,SG_006,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.02859086990356441,2,2,,0,True,0.49,0.4791,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_046,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_046\face_signing.jpg,loan_021,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_021\face_signing.jpg,2,0.921270489692688,low,loan_021::loan_046,loan_046,LN2024000046,商户易贷,be7504651150a3a7069ddfe6b5d78c0686d0747c1dd3d90dc10821e43695645f,matched,,0,loan_021,LN2024000021,商户易贷,611456b531a5b5d070f4a579138324eb041221f35cc0d1accf6c2e6801d98ce4,matched,,0,cross_customer,customer_id,strong,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.028729510307311967,0,0,,0,False,0.49,0.4791,0.0,0.18,0.0,0.0,0.0,low,低,常规相似候选
loan_045,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_045\face_signing.jpg,loan_061,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_061\face_signing.jpg,5,0.9210922718048096,low,loan_045::loan_061,loan_045,LN2024000045,商户易贷,c80ff73151f3f06d1e257f4e52588159c21a11c267a8950cc7102e578efb4b64,matched_format_only,SG_014,1,loan_061,LN2024000061,锡微贷,980c90a7bda2d5895a08a6b68098c2a5f565eaa209891d474aa21a604269178a,matched_format_only,SG_007,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.028907728195190385,2,2,,0,True,0.49,0.479,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_023,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_023\face_signing.jpg,loan_054,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_054\face_signing.jpg,5,0.9210634827613832,low,loan_023::loan_054,loan_023,LN2024000023,消费贷,82e132e41e8d6eb2b15834497d215ce7b068553e6a47231fa2bc5024bb2641e8,matched_format_only,SG_008,1,loan_054,LN2024000054,消费贷,e11e6c2a1928f40ea8b20c6c77ba9e79ece2e6bd1957fd87d260233e2bac520d,matched,SG_003,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.028936517238616788,1,2,,0,False,0.49,0.479,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_062,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_062\face_signing.jpg,loan_041,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_041\face_signing.jpg,3,0.9210157990455629,low,loan_041::loan_062,loan_062,LN2024000062,消费贷,42bfdf1515f914e9c6521bae0a8e86f0f93e32b15f408808fca951ac06b9cbdf,matched_format_only,SG_008,1,loan_041,LN2024000041,锡微贷,b99f0d2aecabe160017ffd79252e09e209ec35c2e4b8d50b1ac538c86890f3e5,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.0289842009544371,1,0,,0,True,0.49,0.4789,0.0,0.18,0.06,0.04,0.0,low,低,跨产品复用
loan_062,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_062\face_signing.jpg,loan_008,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_008\face_signing.jpg,4,0.920949637889862,low,loan_008::loan_062,loan_062,LN2024000062,消费贷,42bfdf1515f914e9c6521bae0a8e86f0f93e32b15f408808fca951ac06b9cbdf,matched_format_only,SG_008,1,loan_008,LN2024000008,商户易贷,dcba35a29ef7256c3c5779fe213be248070801fde16cea69acb377bbcbaf4782,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.029050362110138006,1,3,,0,True,0.49,0.4789,0.0,0.18,0.06,0.12,0.0,low,低,跨产品复用、高连接节点
loan_062,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_062\face_signing.jpg,loan_005,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_005\face_signing.jpg,5,0.9208050966262816,low,loan_005::loan_062,loan_062,LN2024000062,消费贷,42bfdf1515f914e9c6521bae0a8e86f0f93e32b15f408808fca951ac06b9cbdf,matched_format_only,SG_008,1,loan_005,LN2024000005,锡微贷,f697d943bf13db68070e6df84b8fd19d24f332a3a8b6bde75467f5d2c81cfa2c,matched_format_only,SG_002,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.02919490337371833,1,3,,0,True,0.49,0.4788,0.0,0.18,0.06,0.12,0.0,low,低,跨产品复用、高连接节点
loan_049,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_049\face_signing.jpg,loan_057,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_057\face_signing.jpg,2,0.9206607937812804,low,loan_049::loan_057,loan_049,LN2024000049,锡微贷,5e2ba0d8cfda93d078248dba2a70ad50b041a2f5961da8abdbcf219fb0ff4fa6,matched_format_only,,0,loan_057,LN2024000057,商户易贷,72f8d1326e75d74a814ae7e818e20bf910c4548da25321f85a69eae13359d9d6,matched_format_only,SG_005,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.02933920621871955,0,1,,0,True,0.49,0.4787,0.0,0.18,0.06,0.04,0.0,low,低,跨产品复用
loan_027,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_027\face_signing.jpg,loan_056,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_056\face_signing.jpg,2,0.9206289649009703,low,loan_027::loan_056,loan_027,LN2024000027,消费贷,ae3e92d0947e6bfb9d61a76123173bd18aab50d0d257869c8f681cfba0131fb4,matched_format_only,,0,loan_056,LN2024000056,消费贷,9cb0b8c5abfa1521184eb9bfbf8a90e70e30cdb76bb34ec8372b59322900e33a,matched_format_only,SG_004,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.029371035099029608,0,2,,0,False,0.49,0.4787,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_020,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_020\face_signing.jpg,loan_015,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_015\face_signing.jpg,4,0.9200475811958312,low,loan_015::loan_020,loan_020,LN2024000020,商户易贷,a7847cf427f3f2214f6e2866d5f711042c950a5583b6ad8ae4a4cc7ee580cd8f,matched_format_only,,0,loan_015,LN2024000015,消费贷,969809af029a976dbf3e812c81facd4f3434db0c310b459813d527a91457986a,matched,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.029952418804168768,0,0,,0,True,0.49,0.4784,0.0,0.18,0.06,0.0,0.0,low,低,跨产品复用
loan_021,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_021\face_signing.jpg,loan_053,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_053\face_signing.jpg,4,0.9199645519256592,low,loan_021::loan_053,loan_021,LN2024000021,商户易贷,611456b531a5b5d070f4a579138324eb041221f35cc0d1accf6c2e6801d98ce4,matched,,0,loan_053,LN2024000053,商户易贷,0be223c0fb03534bcb47df67dd861f28625ccc0858daf70953b890ef824396f0,matched,SG_003,1,cross_customer,customer_id,strong,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.030035448074340776,0,2,,0,False,0.49,0.4784,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_067,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_067\face_signing.jpg,loan_059,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_059\face_signing.jpg,4,0.9199294447898864,low,loan_059::loan_067,loan_067,LN2024000067,消费贷,4f0a153bc40585d2097544d9b750761bfe23a1671d4a0b1f91367a5221185e8f,matched_format_only,SG_011,1,loan_059,LN2024000059,商户易贷,7c3e9b9e9e2fd2e43812672cceb12b8392d6c0732d1e056d32c98dea9c87ba2a,matched_format_only,SG_006,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.030070555210113592,2,2,,0,True,0.49,0.4784,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_046,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_046\face_signing.jpg,loan_005,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_005\face_signing.jpg,3,0.919918656349182,low,loan_005::loan_046,loan_046,LN2024000046,商户易贷,be7504651150a3a7069ddfe6b5d78c0686d0747c1dd3d90dc10821e43695645f,matched,,0,loan_005,LN2024000005,锡微贷,f697d943bf13db68070e6df84b8fd19d24f332a3a8b6bde75467f5d2c81cfa2c,matched_format_only,SG_002,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.030081343650817938,0,3,,0,True,0.49,0.4784,0.0,0.18,0.06,0.12,0.0,low,低,跨产品复用、高连接节点
loan_030,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_030\face_signing.jpg,loan_050,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_050\face_signing.jpg,2,0.9196141362190248,low,loan_030::loan_050,loan_030,LN2024000030,消费贷,056a8a5361574487e343479e3950d69278f8bf6499e4eee014cbe8e648f81511,matched_format_only,,0,loan_050,LN2024000050,锡微贷,080a9ade60b03f23c5ee00f4eed2277cc3b8607cd1bc0169c5a1e129c2eb6d44,matched_format_only,SG_015,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.030385863780975186,0,1,,0,True,0.49,0.4782,0.0,0.18,0.06,0.04,0.0,low,低,跨产品复用
