query_loan_id,match_loan_id,decision,note
loan_1162,loan_1769,1,stage1_pair_label_confirmed_true
loan_2428,loan_1162,1,stage1_recall_first_fp_confirmed_true
loan_1164,loan_1844,1,stage1_pair_label_confirmed_true
loan_2597,loan_1164,1,stage1_recall_first_fp_confirmed_true
loan_2429,loan_1167,1,stage1_recall_first_fp_confirmed_true
loan_2077,loan_1170,1,stage1_recall_first_fp_confirmed_true
loan_2586,loan_1170,1,stage1_recall_first_fp_confirmed_true
loan_2677,loan_1175,1,stage1_recall_first_fp_confirmed_true
loan_2349,loan_1176,1,stage1_recall_first_fp_confirmed_true
loan_1848,loan_1181,1,stage1_recall_first_fp_confirmed_true
loan_1185,loan_1737,1,stage1_symmetric_unique_fp_confirmed_true
loan_2530,loan_1195,1,stage1_recall_first_fp_confirmed_true
loan_3215,loan_1195,1,stage1_recall_first_fp_confirmed_true
loan_2684,loan_1197,1,stage1_recall_first_fp_confirmed_true
loan_1732,loan_1199,1,stage1_recall_first_fp_confirmed_true
loan_1199,loan_1826,1,stage1_pair_label_confirmed_true
loan_1762,loan_1201,1,stage1_recall_first_fp_confirmed_true
loan_2564,loan_1201,1,stage1_recall_first_fp_confirmed_true
loan_1939,loan_1202,1,stage1_recall_first_fp_confirmed_true
loan_2176,loan_1202,1,stage1_recall_first_fp_confirmed_true
loan_1752,loan_1212,1,stage1_recall_first_fp_confirmed_true
loan_1215,loan_2500,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_3133,loan_1215,1,stage1_recall_first_fp_confirmed_true
loan_4164,loan_1215,1,stage1_recall_first_fp_confirmed_true
loan_2490,loan_1217,1,stage1_recall_first_fp_confirmed_true_round3
loan_3105,loan_1217,1,stage1_recall_first_fp_confirmed_true
loan_4136,loan_1217,1,stage1_recall_first_fp_confirmed_true
loan_2019,loan_1221,1,stage1_recall_first_fp_confirmed_true
loan_2571,loan_1221,1,stage1_recall_first_fp_confirmed_true
loan_1225,loan_1774,1,stage1_pair_label_confirmed_true
loan_2430,loan_1225,1,stage1_recall_first_fp_confirmed_true
loan_1734,loan_1227,1,stage1_recall_first_fp_confirmed_true
loan_1925,loan_1227,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_2514,loan_1230,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_3169,loan_1230,1,stage1_recall_first_fp_confirmed_true
loan_4200,loan_1230,1,stage1_recall_first_fp_confirmed_true
loan_1240,loan_1754,1,stage1_pair_label_confirmed_true
loan_1802,loan_1244,1,stage1_recall_first_fp_confirmed_true
loan_2683,loan_1250,1,stage1_recall_first_fp_confirmed_true_round2
loan_1252,loan_2025,1,stage1_pair_label_confirmed_true
loan_4064,loan_1252,1,stage1_recall_first_fp_confirmed_true
loan_2360,loan_1255,1,stage1_recall_first_fp_confirmed_true
loan_2145,loan_1260,1,stage1_recall_first_fp_confirmed_true
loan_2188,loan_1264,1,stage1_recall_first_fp_confirmed_true
loan_2163,loan_1266,1,stage1_recall_first_fp_confirmed_true
loan_2694,loan_1266,1,stage1_recall_first_fp_confirmed_true
loan_2545,loan_1267,1,stage1_recall_first_fp_confirmed_true
loan_3270,loan_1267,1,stage1_recall_first_fp_confirmed_true
loan_1270,loan_2162,1,stage1_pair_label_confirmed_true
loan_1270,loan_2432,1,stage1_pair_label_confirmed_true
loan_3275,loan_1274,1,stage1_recall_first_fp_confirmed_true
loan_2155,loan_1275,1,stage1_recall_first_fp_confirmed_true
loan_2433,loan_1275,1,stage1_recall_first_fp_confirmed_true
loan_2374,loan_1278,1,stage1_recall_first_fp_confirmed_true
loan_2039,loan_1284,1,stage1_recall_first_fp_confirmed_true
loan_1729,loan_1286,1,stage1_recall_first_fp_confirmed_true
loan_4043,loan_1286,1,stage1_recall_first_fp_confirmed_true
loan_1293,loan_2584,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_1302,loan_2652,1,stage1_symmetric_iterative_fp_confirmed_true_round3
loan_1765,loan_1303,1,stage1_recall_first_fp_confirmed_true
loan_4048,loan_1303,1,stage1_recall_first_fp_confirmed_true
loan_2010,loan_1305,1,stage1_recall_first_fp_confirmed_true
loan_2395,loan_1306,1,stage1_recall_first_fp_confirmed_true
loan_4052,loan_1315,1,stage1_recall_first_fp_confirmed_true
loan_1947,loan_1319,1,stage1_recall_first_fp_confirmed_true
loan_2094,loan_1319,1,stage1_recall_first_fp_confirmed_true
loan_3211,loan_1320,1,stage1_recall_first_fp_confirmed_true
loan_2064,loan_1324,1,stage1_recall_first_fp_confirmed_true
loan_2485,loan_1324,1,stage1_recall_first_fp_confirmed_true
loan_3089,loan_1324,1,stage1_recall_first_fp_confirmed_true
loan_1324,loan_4120,1,stage1_pair_label_confirmed_true
loan_2092,loan_1326,1,stage1_recall_first_fp_confirmed_true
loan_1326,loan_2180,1,stage1_pair_label_confirmed_true
loan_1942,loan_1328,1,stage1_recall_first_fp_confirmed_true
loan_2514,loan_1331,1,stage1_recall_first_fp_confirmed_true
loan_3169,loan_1331,1,stage1_recall_first_fp_confirmed_true
loan_4200,loan_1331,1,stage1_recall_first_fp_confirmed_true
loan_2621,loan_1333,1,stage1_symmetric_unique_fp_confirmed_true
loan_1893,loan_1341,1,stage1_recall_first_fp_confirmed_true
loan_2159,loan_1343,1,stage1_recall_first_fp_confirmed_true
loan_2190,loan_1352,1,stage1_recall_first_fp_confirmed_true
loan_2096,loan_1358,1,stage1_recall_first_fp_confirmed_true
loan_4073,loan_1359,1,stage1_recall_first_fp_confirmed_true
loan_2580,loan_1361,1,stage1_recall_first_fp_confirmed_true
loan_2838,loan_1361,1,stage1_recall_first_fp_confirmed_true
loan_1782,loan_1364,1,stage1_recall_first_fp_confirmed_true
loan_2661,loan_1375,1,stage1_recall_first_fp_confirmed_true
loan_2650,loan_1377,1,stage1_recall_first_fp_confirmed_true
loan_1382,loan_1710,1,stage1_pair_label_confirmed_true
loan_3218,loan_1383,1,stage1_recall_first_fp_confirmed_true
loan_2434,loan_1384,1,stage1_recall_first_fp_confirmed_true
loan_1386,loan_2490,1,stage1_recall_first_fp_confirmed_true
loan_4136,loan_1386,1,stage1_recall_first_fp_confirmed_true
loan_1943,loan_1387,1,stage1_recall_first_fp_confirmed_true
loan_2847,loan_1387,1,stage1_recall_first_fp_confirmed_true
loan_4058,loan_1387,1,stage1_recall_first_fp_confirmed_true
loan_1696,loan_1388,1,stage1_recall_first_fp_confirmed_true
loan_1388,loan_4040,1,stage1_pair_label_confirmed_true
loan_2521,loan_1390,1,stage1_recall_first_fp_confirmed_true
loan_3197,loan_1390,1,stage1_recall_first_fp_confirmed_true
loan_2085,loan_1392,1,stage1_recall_first_fp_confirmed_true
loan_3233,loan_1393,1,stage1_recall_first_fp_confirmed_true
loan_4215,loan_1395,1,stage1_recall_first_fp_confirmed_true
loan_2435,loan_1399,1,stage1_recall_first_fp_confirmed_true
loan_1678,loan_1401,1,stage1_recall_first_fp_confirmed_true
loan_1410,loan_1603,1,stage1_pair_label_confirmed_true
loan_1697,loan_1414,1,stage1_recall_first_fp_confirmed_true
loan_3651,loan_1414,1,stage1_recall_first_fp_confirmed_true
loan_2618,loan_1415,1,stage1_recall_first_fp_confirmed_true
loan_1416,loan_4082,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_1420,loan_1915,1,stage1_pair_label_confirmed_true
loan_2436,loan_1420,1,stage1_recall_first_fp_confirmed_true
loan_2079,loan_1421,1,stage1_recall_first_fp_confirmed_true
loan_1423,loan_2080,1,stage1_pair_label_confirmed_true
loan_2479,loan_1427,1,stage1_recall_first_fp_confirmed_true
loan_1429,loan_1889,1,stage1_pair_label_confirmed_true
loan_2437,loan_1429,1,stage1_recall_first_fp_confirmed_true
loan_1986,loan_1431,1,stage1_recall_first_fp_confirmed_true
loan_1898,loan_1433,1,stage1_recall_first_fp_confirmed_true
loan_1435,loan_2184,1,stage1_pair_label_confirmed_true
loan_2438,loan_1435,1,stage1_recall_first_fp_confirmed_true
loan_2181,loan_1437,1,stage1_recall_first_fp_confirmed_true
loan_1987,loan_1441,1,stage1_recall_first_fp_confirmed_true
loan_2033,loan_1441,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_1445,loan_1781,1,stage1_symmetric_iterative_fp_confirmed_true_round4
loan_1937,loan_1446,1,stage1_recall_first_fp_confirmed_true
loan_2622,loan_1447,1,stage1_recall_first_fp_confirmed_true
loan_2086,loan_1451,1,stage1_recall_first_fp_confirmed_true
loan_1453,loan_3233,1,stage1_pair_label_confirmed_true
loan_2628,loan_1455,1,stage1_recall_first_fp_confirmed_true
loan_1456,loan_1802,1,stage1_pair_label_confirmed_true
loan_1772,loan_1457,1,stage1_recall_first_fp_confirmed_true
loan_1459,loan_1813,1,stage1_pair_label_confirmed_true
loan_1945,loan_1459,1,stage1_recall_first_fp_confirmed_true
loan_2124,loan_1467,1,stage1_recall_first_fp_confirmed_true
loan_2100,loan_1470,1,stage1_recall_first_fp_confirmed_true
loan_2439,loan_1474,1,stage1_recall_first_fp_confirmed_true
loan_2005,loan_1477,1,stage1_recall_first_fp_confirmed_true
loan_2164,loan_1478,1,stage1_recall_first_fp_confirmed_true
loan_1480,loan_1625,1,stage1_pair_label_confirmed_true
loan_3275,loan_1483,1,stage1_recall_first_fp_confirmed_true
loan_2357,loan_1484,1,stage1_recall_first_fp_confirmed_true
loan_1806,loan_1485,1,stage1_recall_first_fp_confirmed_true
loan_1491,loan_3236,1,stage1_pair_label_confirmed_true
loan_1894,loan_1493,1,stage1_recall_first_fp_confirmed_true
loan_2656,loan_1496,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_1499,loan_2128,1,stage1_pair_label_confirmed_true
loan_2440,loan_1499,1,stage1_recall_first_fp_confirmed_true
loan_1782,loan_1502,1,stage1_recall_first_fp_confirmed_true
loan_3074,loan_1504,1,stage1_recall_first_fp_confirmed_true
loan_1504,loan_4105,1,stage1_pair_label_confirmed_true
loan_1798,loan_1505,1,stage1_recall_first_fp_confirmed_true
loan_1508,loan_2100,1,stage1_pair_label_confirmed_true
loan_2638,loan_1509,1,stage1_recall_first_fp_confirmed_true
loan_2143,loan_1511,1,stage1_recall_first_fp_confirmed_true
loan_2158,loan_1511,1,stage1_recall_first_fp_confirmed_true
loan_1677,loan_1523,1,stage1_recall_first_fp_confirmed_true
loan_2670,loan_1523,1,stage1_recall_first_fp_confirmed_true
loan_2552,loan_1528,1,stage1_recall_first_fp_confirmed_true
loan_3250,loan_1529,1,stage1_recall_first_fp_confirmed_true
loan_2121,loan_1531,1,stage1_recall_first_fp_confirmed_true
loan_2473,loan_1531,1,stage1_recall_first_fp_confirmed_true
loan_3049,loan_1531,1,stage1_recall_first_fp_confirmed_true
loan_1534,loan_2178,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_2353,loan_1540,1,stage1_recall_first_fp_confirmed_true
loan_1543,loan_1966,1,stage1_pair_label_confirmed_true
loan_1543,loan_2441,1,stage1_pair_label_confirmed_true
loan_2435,loan_1546,1,stage1_recall_first_fp_confirmed_true
loan_1764,loan_1548,1,stage1_recall_first_fp_confirmed_true
loan_1551,loan_1991,1,stage1_pair_label_confirmed_true
loan_2442,loan_1551,1,stage1_recall_first_fp_confirmed_true
loan_1553,loan_1837,1,stage1_pair_label_confirmed_true
loan_1843,loan_1561,1,stage1_recall_first_fp_confirmed_true
loan_2545,loan_1569,1,stage1_symmetric_iterative_fp_confirmed_true_round4
loan_3270,loan_1569,1,stage1_recall_first_fp_confirmed_true
loan_2574,loan_1572,1,stage1_recall_first_fp_confirmed_true
loan_2828,loan_1572,1,stage1_recall_first_fp_confirmed_true
loan_1573,loan_1770,1,stage1_pair_label_confirmed_true
loan_1573,loan_4049,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_1575,loan_1811,1,stage1_pair_label_confirmed_true
loan_1576,loan_1690,1,stage1_pair_label_confirmed_true
loan_2443,loan_1576,1,stage1_recall_first_fp_confirmed_true
loan_4074,loan_1576,1,stage1_recall_first_fp_confirmed_true
loan_1577,loan_1736,1,stage1_pair_label_confirmed_true
loan_2138,loan_1578,1,stage1_recall_first_fp_confirmed_true
loan_2365,loan_1580,1,stage1_recall_first_fp_confirmed_true
loan_2363,loan_1586,1,stage1_recall_first_fp_confirmed_true
loan_1853,loan_1589,1,stage1_recall_first_fp_confirmed_true
loan_2084,loan_1589,1,stage1_recall_first_fp_confirmed_true
loan_1806,loan_1590,1,stage1_recall_first_fp_confirmed_true
loan_2379,loan_1591,1,stage1_recall_first_fp_confirmed_true
loan_2688,loan_1593,1,stage1_recall_first_fp_confirmed_true
loan_2023,loan_1596,1,stage1_symmetric_unique_fp_confirmed_true
loan_2444,loan_1596,1,stage1_recall_first_fp_confirmed_true
loan_2677,loan_1601,1,stage1_recall_first_fp_confirmed_true
loan_2245,loan_1605,1,stage1_recall_first_fp_confirmed_true
loan_2391,loan_1608,1,stage1_recall_first_fp_confirmed_true
loan_1894,loan_1611,1,stage1_recall_first_fp_confirmed_true
loan_2497,loan_1614,1,stage1_recall_first_fp_confirmed_true
loan_4152,loan_1614,1,stage1_recall_first_fp_confirmed_true
loan_2002,loan_1618,1,stage1_recall_first_fp_confirmed_true
loan_1618,loan_2515,1,stage1_recall_first_fp_confirmed_true
loan_3602,loan_1618,1,stage1_recall_first_fp_confirmed_true
loan_4207,loan_1618,1,stage1_recall_first_fp_confirmed_true
loan_1621,loan_1772,1,stage1_pair_label_confirmed_true
loan_2439,loan_1622,1,stage1_recall_first_fp_confirmed_true
loan_1935,loan_1626,1,stage1_recall_first_fp_confirmed_true
loan_1636,loan_2610,1,stage1_symmetric_unique_fp_confirmed_true
loan_2356,loan_1639,1,stage1_recall_first_fp_confirmed_true
loan_2183,loan_1642,1,stage1_recall_first_fp_confirmed_true
loan_1644,loan_2167,1,stage1_pair_label_confirmed_true
loan_2445,loan_1644,1,stage1_recall_first_fp_confirmed_true
loan_1647,loan_1873,1,stage1_pair_label_confirmed_true
loan_2446,loan_1647,1,stage1_recall_first_fp_confirmed_true
loan_1651,loan_1978,1,stage1_pair_label_confirmed_true
loan_2693,loan_1651,1,stage1_recall_first_fp_confirmed_true
loan_1936,loan_1653,1,stage1_recall_first_fp_confirmed_true
loan_2055,loan_1653,1,stage1_recall_first_fp_confirmed_true
loan_1656,loan_2087,1,stage1_pair_label_confirmed_true
loan_2447,loan_1656,1,stage1_recall_first_fp_confirmed_true
loan_2242,loan_1659,1,stage1_recall_first_fp_confirmed_true
loan_1659,loan_2823,1,stage1_symmetric_unique_fp_confirmed_true
loan_2327,loan_1666,1,stage1_recall_first_fp_confirmed_true
loan_3179,loan_1675,1,stage1_recall_first_fp_confirmed_true
loan_3552,loan_1675,1,stage1_recall_first_fp_confirmed_true
loan_4210,loan_1675,1,stage1_recall_first_fp_confirmed_true
loan_2670,loan_1677,1,stage1_recall_first_fp_confirmed_true
loan_3661,loan_1677,1,stage1_recall_first_fp_confirmed_true
loan_2334,loan_1680,1,stage1_recall_first_fp_confirmed_true
loan_1680,loan_3772,1,stage1_pair_label_confirmed_true
loan_1681,loan_2140,1,stage1_pair_label_confirmed_true
loan_2448,loan_1681,1,stage1_recall_first_fp_confirmed_true
loan_2027,loan_1682,1,stage1_recall_first_fp_confirmed_true
loan_2503,loan_1683,1,stage1_recall_first_fp_confirmed_true
loan_3141,loan_1683,1,stage1_recall_first_fp_confirmed_true
loan_3543,loan_1683,1,stage1_recall_first_fp_confirmed_true
loan_4172,loan_1683,1,stage1_recall_first_fp_confirmed_true
loan_2144,loan_1684,1,stage1_recall_first_fp_confirmed_true
loan_3987,loan_1684,1,stage1_recall_first_fp_confirmed_true
loan_3932,loan_1685,1,stage1_recall_first_fp_confirmed_true
loan_1686,loan_1753,1,stage1_pair_label_confirmed_true
loan_1999,loan_1689,1,stage1_recall_first_fp_confirmed_true
loan_3723,loan_1689,1,stage1_recall_first_fp_confirmed_true
loan_4063,loan_1689,1,stage1_recall_first_fp_confirmed_true
loan_4032,loan_1690,1,stage1_recall_first_fp_confirmed_true
loan_1691,loan_1994,1,stage1_pair_label_confirmed_true
loan_2449,loan_1691,1,stage1_recall_first_fp_confirmed_true
loan_1755,loan_1692,1,stage1_recall_first_fp_confirmed_true
loan_3542,loan_1692,1,stage1_recall_first_fp_confirmed_true
loan_3980,loan_1692,1,stage1_recall_first_fp_confirmed_true
loan_1722,loan_1694,1,stage1_recall_first_fp_confirmed_true
loan_4028,loan_1694,1,stage1_recall_first_fp_confirmed_true
loan_2195,loan_1695,1,stage1_recall_first_fp_confirmed_true
loan_1695,loan_2450,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_3711,loan_1696,1,stage1_recall_first_fp_confirmed_true
loan_2480,loan_1699,1,stage1_recall_first_fp_confirmed_true
loan_3081,loan_1699,1,stage1_recall_first_fp_confirmed_true
loan_3531,loan_1699,1,stage1_recall_first_fp_confirmed_true
loan_4112,loan_1699,1,stage1_recall_first_fp_confirmed_true
loan_1700,loan_2102,1,stage1_pair_label_confirmed_true
loan_2451,loan_1700,1,stage1_recall_first_fp_confirmed_true
loan_2028,loan_1701,1,stage1_recall_first_fp_confirmed_true
loan_3999,loan_1701,1,stage1_recall_first_fp_confirmed_true
loan_3685,loan_1702,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_1703,loan_4002,1,stage1_pair_label_confirmed_true
loan_1719,loan_1704,1,stage1_recall_first_fp_confirmed_true
loan_1721,loan_1704,1,stage1_recall_first_fp_confirmed_true
loan_2182,loan_1705,1,stage1_recall_first_fp_confirmed_true
loan_3984,loan_1705,1,stage1_recall_first_fp_confirmed_true
loan_1706,loan_1922,1,stage1_pair_label_confirmed_true
loan_2452,loan_1706,1,stage1_recall_first_fp_confirmed_true
loan_1707,loan_1887,1,stage1_pair_label_confirmed_true
loan_1927,loan_1707,1,stage1_recall_first_fp_confirmed_true
loan_3874,loan_1708,1,stage1_recall_first_fp_confirmed_true
loan_2125,loan_1709,1,stage1_recall_first_fp_confirmed_true
loan_3767,loan_1709,1,stage1_recall_first_fp_confirmed_true
loan_2024,loan_1711,1,stage1_recall_first_fp_confirmed_true
loan_2502,loan_1711,1,stage1_recall_first_fp_confirmed_true
loan_3139,loan_1711,1,stage1_recall_first_fp_confirmed_true
loan_4170,loan_1711,1,stage1_recall_first_fp_confirmed_true
loan_2606,loan_1712,1,stage1_symmetric_iterative_fp_confirmed_true_round6
loan_3610,loan_1712,1,stage1_recall_first_fp_confirmed_true
loan_1713,loan_2015,1,stage1_pair_label_confirmed_true
loan_1713,loan_2453,1,stage1_pair_label_confirmed_true
loan_1714,loan_1851,1,stage1_pair_label_confirmed_true
loan_2454,loan_1714,1,stage1_recall_first_fp_confirmed_true
loan_3210,loan_1715,1,stage1_recall_first_fp_confirmed_true
loan_1717,loan_1949,1,stage1_pair_label_confirmed_true
loan_2455,loan_1717,1,stage1_recall_first_fp_confirmed_true
loan_1721,loan_1719,1,stage1_recall_first_fp_confirmed_true
loan_2369,loan_1723,1,stage1_recall_first_fp_confirmed_true
loan_3873,loan_1723,1,stage1_recall_first_fp_confirmed_true
loan_3678,loan_1724,1,stage1_recall_first_fp_confirmed_true
loan_1849,loan_1725,1,stage1_recall_first_fp_confirmed_true
loan_3979,loan_1725,1,stage1_recall_first_fp_confirmed_true
loan_1872,loan_1726,1,stage1_recall_first_fp_confirmed_true
loan_2647,loan_1726,1,stage1_recall_first_fp_confirmed_true
loan_1727,loan_3951,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_2041,loan_1728,1,stage1_recall_first_fp_confirmed_true
loan_2456,loan_1728,1,stage1_recall_first_fp_confirmed_true
loan_1729,loan_3806,1,stage1_pair_label_confirmed_true
loan_1730,loan_2097,1,stage1_pair_label_confirmed_true
loan_1730,loan_2457,1,stage1_pair_label_confirmed_true
loan_1818,loan_1731,1,stage1_recall_first_fp_confirmed_true
loan_3992,loan_1731,1,stage1_recall_first_fp_confirmed_true
loan_1826,loan_1732,1,stage1_recall_first_fp_confirmed_true
loan_4003,loan_1732,1,stage1_recall_first_fp_confirmed_true
loan_2046,loan_1733,1,stage1_recall_first_fp_confirmed_true
loan_3540,loan_1733,1,stage1_recall_first_fp_confirmed_true
loan_1925,loan_1734,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_4006,loan_1734,1,stage1_recall_first_fp_confirmed_true
loan_3688,loan_1735,1,stage1_recall_first_fp_confirmed_true
loan_1736,loan_3929,1,stage1_pair_label_confirmed_true
loan_3810,loan_1737,1,stage1_recall_first_fp_confirmed_true
loan_1738,loan_2115,1,stage1_pair_label_confirmed_true
loan_2685,loan_1739,1,stage1_recall_first_fp_confirmed_true
loan_3674,loan_1739,1,stage1_recall_first_fp_confirmed_true
loan_3675,loan_1740,1,stage1_recall_first_fp_confirmed_true
loan_2669,loan_1742,1,stage1_recall_first_fp_confirmed_true
loan_3660,loan_1742,1,stage1_recall_first_fp_confirmed_true
loan_1812,loan_1743,1,stage1_recall_first_fp_confirmed_true
loan_3761,loan_1743,1,stage1_recall_first_fp_confirmed_true
loan_2293,loan_1744,1,stage1_recall_first_fp_confirmed_true
loan_3626,loan_1745,1,stage1_recall_first_fp_confirmed_true
loan_1746,loan_2555,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_1856,loan_1748,1,stage1_recall_first_fp_confirmed_true
loan_2036,loan_1748,1,stage1_recall_first_fp_confirmed_true
loan_2215,loan_1749,1,stage1_recall_first_fp_confirmed_true
loan_3178,loan_1749,1,stage1_recall_first_fp_confirmed_true
loan_4209,loan_1749,1,stage1_recall_first_fp_confirmed_true
loan_1800,loan_1750,1,stage1_recall_first_fp_confirmed_true
loan_3942,loan_1750,1,stage1_recall_first_fp_confirmed_true
loan_3907,loan_1751,1,stage1_recall_first_fp_confirmed_true
loan_3748,loan_1752,1,stage1_recall_first_fp_confirmed_true
loan_1954,loan_1756,1,stage1_recall_first_fp_confirmed_true
loan_2478,loan_1756,1,stage1_recall_first_fp_confirmed_true
loan_3072,loan_1756,1,stage1_recall_first_fp_confirmed_true
loan_4103,loan_1756,1,stage1_recall_first_fp_confirmed_true
loan_3722,loan_1757,1,stage1_recall_first_fp_confirmed_true
loan_2581,loan_1758,1,stage1_recall_first_fp_confirmed_true
loan_2004,loan_1759,1,stage1_recall_first_fp_confirmed_true
loan_2561,loan_1759,1,stage1_symmetric_final_fp_confirmed_true
loan_1760,loan_1979,1,stage1_pair_label_confirmed_true
loan_2458,loan_1760,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_2507,loan_1761,1,stage1_recall_first_fp_confirmed_true
loan_3545,loan_1761,1,stage1_recall_first_fp_confirmed_true
loan_4182,loan_1761,1,stage1_recall_first_fp_confirmed_true
loan_2564,loan_1762,1,stage1_recall_first_fp_confirmed_true
loan_3582,loan_1762,1,stage1_recall_first_fp_confirmed_true_round4
loan_2593,loan_1763,1,stage1_recall_first_fp_confirmed_true
loan_3633,loan_1765,1,stage1_recall_first_fp_confirmed_true
loan_3686,loan_1766,1,stage1_recall_first_fp_confirmed_true
loan_2639,loan_1767,1,stage1_recall_first_fp_confirmed_true
loan_3635,loan_1767,1,stage1_recall_first_fp_confirmed_true
loan_1768,loan_1773,1,stage1_pair_label_confirmed_true
loan_3795,loan_1768,1,stage1_recall_first_fp_confirmed_true_round2
loan_2428,loan_1769,1,stage1_recall_first_fp_confirmed_true
loan_3818,loan_1770,1,stage1_recall_first_fp_confirmed_true
loan_1771,loan_3789,1,stage1_pair_label_confirmed_true
loan_4023,loan_1772,1,stage1_recall_first_fp_confirmed_true
loan_3795,loan_1773,1,stage1_recall_first_fp_confirmed_true
loan_4005,loan_1774,1,stage1_recall_first_fp_confirmed_true
loan_2352,loan_1775,1,stage1_recall_first_fp_confirmed_true
loan_3826,loan_1775,1,stage1_recall_first_fp_confirmed_true
loan_1776,loan_1814,1,stage1_pair_label_confirmed_true
loan_2076,loan_1776,1,stage1_recall_first_fp_confirmed_true
loan_3694,loan_1777,1,stage1_recall_first_fp_confirmed_true
loan_2600,loan_1778,1,stage1_recall_first_fp_confirmed_true
loan_1779,loan_2139,1,stage1_pair_label_confirmed_true
loan_1779,loan_3952,1,stage1_pair_label_confirmed_true
loan_3815,loan_1780,1,stage1_recall_first_fp_confirmed_true
loan_3894,loan_1781,1,stage1_recall_first_fp_confirmed_true
loan_3109,loan_1783,1,stage1_recall_first_fp_confirmed_true
loan_4140,loan_1783,1,stage1_recall_first_fp_confirmed_true
loan_1784,loan_3891,1,stage1_pair_label_confirmed_true
loan_3859,loan_1785,1,stage1_recall_first_fp_confirmed_true_round2
loan_1786,loan_3079,1,stage1_pair_label_confirmed_true
loan_4110,loan_1786,1,stage1_recall_first_fp_confirmed_true
loan_1787,loan_1794,1,stage1_pair_label_confirmed_true
loan_2459,loan_1787,1,stage1_recall_first_fp_confirmed_true
loan_3046,loan_1788,1,stage1_recall_first_fp_confirmed_true
loan_1788,loan_4077,1,stage1_pair_label_confirmed_true
loan_2271,loan_1789,1,stage1_recall_first_fp_confirmed_true
loan_2110,loan_1790,1,stage1_recall_first_fp_confirmed_true
loan_1859,loan_1791,1,stage1_recall_first_fp_confirmed_true
loan_1878,loan_1791,1,stage1_recall_first_fp_confirmed_true
loan_2035,loan_1796,1,stage1_recall_first_fp_confirmed_true
loan_1797,loan_1983,1,stage1_pair_label_confirmed_true
loan_1797,loan_2460,1,stage1_symmetric_iterative_fp_confirmed_true_round6
loan_1797,loan_4059,1,stage1_symmetric_unique_fp_confirmed_true
loan_3986,loan_1798,1,stage1_recall_first_fp_confirmed_true
loan_1799,loan_1900,1,stage1_pair_label_confirmed_true
loan_2461,loan_1799,1,stage1_recall_first_fp_confirmed_true
loan_3942,loan_1800,1,stage1_recall_first_fp_confirmed_true
loan_1852,loan_1801,1,stage1_recall_first_fp_confirmed_true
loan_3827,loan_1801,1,stage1_recall_first_fp_confirmed_true
loan_2297,loan_1803,1,stage1_recall_first_fp_confirmed_true
loan_2099,loan_1804,1,stage1_recall_first_fp_confirmed_true
loan_3966,loan_1804,1,stage1_recall_first_fp_confirmed_true
loan_2003,loan_1805,1,stage1_recall_first_fp_confirmed_true
loan_3631,loan_1805,1,stage1_recall_first_fp_confirmed_true
loan_4027,loan_1806,1,stage1_recall_first_fp_confirmed_true
loan_2522,loan_1807,1,stage1_recall_first_fp_confirmed_true
loan_3198,loan_1807,1,stage1_recall_first_fp_confirmed_true
loan_3555,loan_1807,1,stage1_recall_first_fp_confirmed_true
loan_2000,loan_1809,1,stage1_recall_first_fp_confirmed_true
loan_2462,loan_1809,1,stage1_recall_first_fp_confirmed_true
loan_3707,loan_1810,1,stage1_recall_first_fp_confirmed_true
loan_3761,loan_1812,1,stage1_recall_first_fp_confirmed_true
loan_1945,loan_1813,1,stage1_recall_first_fp_confirmed_true
loan_2076,loan_1814,1,stage1_recall_first_fp_confirmed_true
loan_1815,loan_3202,1,stage1_symmetric_unique_fp_confirmed_true
loan_3992,loan_1818,1,stage1_recall_first_fp_confirmed_true
loan_2362,loan_1819,1,stage1_recall_first_fp_confirmed_true
loan_1819,loan_3851,1,stage1_pair_label_confirmed_true
loan_3848,loan_1820,1,stage1_recall_first_fp_confirmed_true
loan_1822,loan_3921,1,stage1_symmetric_iterative_fp_confirmed_true_round4
loan_1867,loan_1823,1,stage1_recall_first_fp_confirmed_true
loan_3228,loan_1824,1,stage1_recall_first_fp_confirmed_true
loan_1825,loan_1907,1,stage1_pair_label_confirmed_true
loan_2463,loan_1825,1,stage1_recall_first_fp_confirmed_true
loan_4003,loan_1826,1,stage1_recall_first_fp_confirmed_true
loan_3872,loan_1827,1,stage1_recall_first_fp_confirmed_true
loan_1828,loan_3897,1,stage1_symmetric_final_fp_confirmed_true
